,business_id,cool,date,funny,review_id,stars,text,useful,user_id,score
3356,PAXUkXtz3YbzNZYlSTuMhA,0,2015-02-28 00:00:00.000000,0,JG6Tin5qHf8U6Fd1vWvShg,1,"Every time I have tried calling them, there's always a problem. I can't get in contact with anyone to set up an appointment!! They couldn't even tell me which location was closest to me and do not return my calls! This is terrible!",4,cWqUl_hLE6xFAhSD03gUIg,-0.800000011920929
3357,PRWWp5PnE35i05SVamSV-g,0,2011-07-26 00:00:00.000000,0,YRdVXbW4NLkLDMljeQO0YA,5,"Best Thai place around, unfortunately it appears it's closed :-(

I can't find anywhere as good as 7 Star, food was always fresh, inexpensive, awesome taste and great service. Will be missed",0,jdnXY4Ht8GbmOgt2v0AZ_g,0.4000000059604645
3358,NL3U1UB9sZvHbZQ77oNHVw,1,2011-07-26 00:00:00.000000,0,ByLkyyCMU4_Uhbo3KyO-1Q,5,"druggies and drunks make the atmosphere.
the food's reasonably priced, cooked to order, and the beer is cold.
what do you expect when you pay $3.50 for a burger, fries and pop?",2,jdnXY4Ht8GbmOgt2v0AZ_g,-0.30000001192092896
3359,AnemBUVAb9NRaselL2KITA,1,2011-07-26 00:00:00.000000,0,KG9DFUNYYIIfUIgRH_IzKg,2,"Many better sushi places downtown. Oyshi service is to be desired, food is decent but always gives me the trots afterward. I only go there if everyone else is, too many better places around.",0,jdnXY4Ht8GbmOgt2v0AZ_g,0.0
3360,1w7J0Ja9SSM3V_zwYTZScQ,1,2011-12-05 00:00:00.000000,0,tL0npNj0O73cFHyxQO2YRg,5,"Fantastic value and great staff. Had my daughter's birthday party there, Priscilla was a pro and great with the kids.

I'm very pleased with the experience, I know our the other parents there were pleased too and am sure we'll all be back there soon for another birthday party.",1,jdnXY4Ht8GbmOgt2v0AZ_g,0.8999999761581421
3361,Yh18ij9FW0ZkpWuFJnb8Xg,0,2011-06-10 00:00:00.000000,0,Zrb1n0D2366zbND5IsDUag,3,food tasted good but their specials are very expensive!! they don't tell you the price and watch for sticker shock when the bill comes! tasted pretty good though.,2,jdnXY4Ht8GbmOgt2v0AZ_g,0.0
3362,7xWfQitZLBrHh3HZCAggPQ,0,2011-06-10 00:00:00.000000,0,NiRnkMse6U3uIurARNMWuA,1,"i don't know why it's not posting my full review but I'll sum it up with this:  i've been a few times to give it a fair chance, over priced, dry tasteless food bad service. won't be going back",1,jdnXY4Ht8GbmOgt2v0AZ_g,-0.5
3363,kjZ7Mk1fvjgFCQxHpEn4hw,1,2011-07-26 00:00:00.000000,0,co6QTO7aO1sfodbl7B-OSQ,4,"cheap sushi, $12.99 lunch special is good, made to order and pretty fast. good service always there to refill your water.",0,jdnXY4Ht8GbmOgt2v0AZ_g,0.800000011920929
3364,M3oGsxwFK9l0AKUgciPEMw,1,2016-10-02 00:00:00.000000,1,X6rEeCUf0erT8WjwM5uVBQ,5,"If you're in need of male adult/child grooming, this is the place and my barber, Steve Duroseau, is the penultimate professional to see. He's a wealth of knowledge, great banter and the best hair care professional I've known. Check him out at The Exec Room",1,ESPUoB790fP3Kifqly-wvw,0.6000000238418579
3365,dUffgo9Lh_Vk9TLuFR5ywg,0,2013-12-05 00:00:00.000000,0,I470Zhy2rJZkEg8Q4L5Nww,3,Staff is always friendly. Pizza could use more flavor IMO. Vino bambino salad is awesome!!!,0,CoCkuPtRB3cYZaHlAI-Vbg,0.699999988079071
3366,xvIKjbhFydKRzrnibKuBDA,0,2013-12-02 00:00:00.000000,0,xOkGLKBQE1yKoMLXoGhWAQ,3,"Switched out my phone which was nice, but I think they gave me a ""refurbished"" one...",1,CoCkuPtRB3cYZaHlAI-Vbg,-0.20000000298023224
3367,7pGWy3mR7gjMSE6x2njqPA,1,2013-12-08 00:00:00.000000,1,1QDXh8O8G7sbqKUAiNwNxg,2,Went on a weekend morning more than a year ago. It says something that I still remember the details of my visit. They were just unorganized. Possibly overwhelmed. Lady who I think was the owner was just barking orders. Maybe we should have waited for a table outside for a more peaceful dining experience...,1,CoCkuPtRB3cYZaHlAI-Vbg,-0.10000000149011612
3368,d10IxZPirVJlOSpdRZJczA,0,2013-12-08 00:00:00.000000,0,hiBk2l4jtj2TDz79pVk4AA,5,"Excellent ambiance. If this place was in a slightly better location they would be unstoppable. Regardless they do so many things right. Excellent food, and old school bartenders that actually take pride in the cocktails they prepare. Very impressed.",0,CoCkuPtRB3cYZaHlAI-Vbg,0.5
3369,K-uQkfSUTwu5LIwPB4b_vg,1,2013-12-08 00:00:00.000000,0,TG7qm9k_MmKSdlsy7dxIlw,4,Service is always solid. Above and beyond. Food has occasionally been a bit salty... Love the fresh squeezed juice from bar for cocktails.,1,CoCkuPtRB3cYZaHlAI-Vbg,0.5
3370,C8D_GU9cDDjbOJfCaGXxDQ,1,2013-12-08 00:00:00.000000,1,VNE5AmYK92-vR7FfI29_HQ,3,"Wanted to like it... The hipster staff would be better suited for the Arcadia area. Plaid, plaid, plaid. Reminds me of the Vig staff. Food is ok. Gone three times with my employees for work lunches. There was always some sort of issue with someone's grub. Surprised it isn't perfect once I was told that Sam Fox lives on the same corner...",1,CoCkuPtRB3cYZaHlAI-Vbg,0.0
3371,p-8AMN9Q0qwym-3Pdle20Q,1,2013-12-02 00:00:00.000000,1,NsrStite-TKzmwdkD9G4Dg,4,"Probably their busiest location. Quality food, but the portion sizes at their original location always seem to be bigger! Stay clear of the one in fashion square mall. Quality just isn't the same. Guess that is to be expected though...",1,CoCkuPtRB3cYZaHlAI-Vbg,0.20000000298023224
3372,0gXYLVPNWz0WT8wXQVpS0g,0,2013-12-08 00:00:00.000000,0,hRHpaS7Mg4mICYczI3mm4w,4,"Me and my date were only table in restaurant. Server was very attentive. Almost to a fault. Sometimes you just wanna be left alone to chat. But really I can not hold it against them for caring. Once I expressed that we were good and wanted time to chill they let us be. Food was good, but more to my dates liking than mine. Overall pretty good.",1,CoCkuPtRB3cYZaHlAI-Vbg,0.30000001192092896
3373,1d6c6Q2j2jwVzBfX_dLHlg,0,2013-12-08 00:00:00.000000,0,_p58Bc8R-K7jMaxRVn1Rww,5,I'm not really big on most if the menu but the salmon chop salad is amazing. I need that recipe!! Who can I bribe...?,0,CoCkuPtRB3cYZaHlAI-Vbg,0.20000000298023224
3374,Xgk-d2x59qhPxOsuCKeShw,1,2013-12-08 00:00:00.000000,1,vN0iLPrU9SJZrfA6Sn2nvQ,3,"A decent substitute for Pita Jungle. Prices are a bit high for what you get compared to Pita Jungle. I have only ever gotten Togo food. I imagine it can sometimes be unpleasant to eat there. They allow Hooka smoking on patio. Even picking up my Togo food I have to brave the Hooka smell. Food is pretty good, just might wanna tweak a couple things.",1,CoCkuPtRB3cYZaHlAI-Vbg,0.4000000059604645
3375,eDlgbI0Qg_mmI-Osvci0gw,0,2013-12-03 00:00:00.000000,0,E42SDNB-HffM5iL0J0spPQ,3,"Sadly this place has gone downhill since it changed ownership. The original owners did an amazing job. Now just another corporate owned restaurant, where quality gets lost... So sad. Used to be amazing...",0,CoCkuPtRB3cYZaHlAI-Vbg,-0.10000000149011612
3376,jG1jcAeDw0pZTHCNC5kw_w,0,2013-12-08 00:00:00.000000,1,h4wOLuyBpDA7Gz6OMVL3mQ,5,"Haven't been in a few months, but I have been meaning to post my review. My office is down the road and we used to visit Grazie on a regular basis. Also a great place to take a date. Pizza is always excellent. Love the taste and texture. I read a review before I started this post. Ummm ""Christine"" why would you wanna ruin excellent pizza with ranch? Lol. Btw don't go to Grimaldies down the road cause they don't have ranch either. Maybe Pizza Hut? So funny. I like ranch too but def not needed for Grazie or Grimaldies pizza pies!! Maybe just bring a packet in your purse... Oops I kinda got off topic. To sum it up: great food, wine selection, and last time I went there was an intoxicating server. She had a great accent...",0,CoCkuPtRB3cYZaHlAI-Vbg,0.30000001192092896
3377,67zCgILB2h6JoSvFabVe7g,1,2013-12-08 00:00:00.000000,0,AsW1bZdTr7s7gg3d51Wxzw,4,"Very simple menu, but ambiance is always amazing. Looking forward to returning to see the Christmas display. I wonder if they still do the huge champagne glass Christmas tree... Bar makes the ""classics"" spot on.",1,CoCkuPtRB3cYZaHlAI-Vbg,0.699999988079071
3378,Hv3iuAYsoF2FjH0ND9rIKg,1,2013-12-02 00:00:00.000000,1,_mq69AZ3GuLzhDRHOEotVA,2,"Ordered prime rib from counter. Would have been fine except guy wrapped up the au jus, napkins, and horseradish sauce with meat, THEN weighed it. At $29.99 a pound that sure was some expensive dips! They must make a pretty penny if this is common practice...",1,CoCkuPtRB3cYZaHlAI-Vbg,0.0
3379,NXWWlAJi2kDltKRiSzAk2w,1,2013-12-21 00:00:00.000000,1,8QVtDA5qucetm5iikMXhuQ,4,"GREAT selection of wines. Also surprisingly affordable. They also carry a lot of unique items/mixers. Cracks me up all the people that are tasting wines/beers like they area actually gonna buy. More like get buzzed for free! Reminds me of cost co grazers. ""Hmmm this wine would be great for my wedding reception dinner... JK, peace out suckers!""",1,CoCkuPtRB3cYZaHlAI-Vbg,0.4000000059604645
3380,_n3w5BK4-k7iXCWifCjUZg,0,2013-12-08 00:00:00.000000,0,4ZD4oyvKX8ThpycJhLA0wA,5,"This place knows its identity and does it right. Just a comfortable Gem in the mess of pretentious Scottsdale clubs. I haven't been in a bit, but I hope the bartender Kiki is still there. So friendly and attentive. Such an intoxicating smile. ;)",0,CoCkuPtRB3cYZaHlAI-Vbg,0.5
3381,zrDi4gEaUi64lAMfJU51dw,0,2013-12-08 00:00:00.000000,0,nIZAwo6tc0XGIPxV-m3omQ,4,"When the have it available, the grilled artichoke app is amazing. The filet is also consistently solid. Great char on it even though I order med rare.",0,CoCkuPtRB3cYZaHlAI-Vbg,0.8999999761581421
3382,wpnLPAnkMEb1NpC3xiD_qg,0,2014-08-26 00:00:00.000000,0,E5BAOhHRqWtA-p02ol1oiw,4,"As a local from Hawaii, this is place is pretty good. I tried: 

Kalua pork and cabbage
Hamburger steak
Korean chicken

The korean chicken was fantastic. Just alittle but of crunch on the skin of the chicken and just the right amount of spice. 

I've had better Hamburger steak, but it'll have to do. I wish there were more vegetables on the plate

I've had waaaay better kalua pork. There isn't much flavor to it. 

The mac salad on all the plates was just like home in Hawaii. Just a dash of pepper and it was like being home. 

I really disliked the cash only deal. You're in a casino, people.",0,zTiRCcNRQgsuCr9HE2TNQQ,0.10000000149011612
3383,-B_4pHQkzU12AMaYkkY4cw,0,2013-03-09 00:00:00.000000,0,JYVu3cuQX6HJueHkHYxSbw,1,"Highly disappointed in this place.  First of all the line is long, the pick up register was empty and could have been used to make the line move quicker. We were not told that the sauces were at a station. When we got our meals my mac and cheese was cold and the pulled chicken sandwich was dry.  To top it off, all of the buns on our sandwiches were soggy and fell apart.  Overall save your money, there are better bbq places than this one.",0,BJNcLl4SHRdXlz0RUC7E-g,-0.6000000238418579
3384,157Y-QIXWnqQra78_WfW5g,0,2012-10-06 00:00:00.000000,0,eUOPHw5ygnwrd_TuRl4RIA,5,"I just don't know where to begin....I attended my cousins wedding at the tudor arms hotel on Friday October 5, 2012.  I as well as my parents were overwhelmed with the courtesy and attentiveness of the staff, from the valet's to the bartenders/servers to just anyone walking by...we were all impressed with the professionalism.  We have never had quality at other reception halls/weddings we have attended.  By far this made our evening extra enjoyable!  Thank you all for your superior attitudes and service!",3,BJNcLl4SHRdXlz0RUC7E-g,0.699999988079071
3385,Egd-0nDgzZGEVA0R09yyUQ,0,2013-03-23 00:00:00.000000,0,0mc53W6rrD6d2h02OwZ-4Q,2,"First of all we wanted to try this place for the first time and we just purchased a groupon so we decided to go. We were excited at first the bread and salad were good but the meals were ok nothing spectacular for the price. Our major disappointment came when we were ready to pay, the server was less than pleasant when we handed her the groupon, then when she brought back our revised bill she marked a 20 percent gratuity on it! Really?!?!?! A tip is based on your service and not on what you think you deserve. Her service was ok at best and being in the restaurant industry we were going to tip her on the entire amount but since she wrote it in the credit card tip line we decided not to tip her on the entire bill! Needless to say we will NOT be returning! I will be sure to spread the word!",0,BJNcLl4SHRdXlz0RUC7E-g,-0.30000001192092896
3386,4bbnMcaVJYlDcTj1vgOvFA,0,2013-01-30 00:00:00.000000,1,5JGyEtzM4JoJVVOhl1-HOA,1,"I decided to try this place and it was the worst experience EVER!  I made an appointment for Saturday 2:30, I was called 40 minutes before my appointment to reschedule for 3:30, I agreed, when I arrived, the receptionist was playing receptionist and doing a pedicure...ok. Well when 3:45 approached I had to question why I was waiting, there was no one in the place. So when I got in the chair (now 4pm) the woman, elderly, acted like she was new to the place, didn't know where stuff was, couldn't operate her blow dryer etc. So when I was getting my hair washed the hair bowl kept moving like it was broken. I also asked if I could get a eyebrow wax since I was one of the two in the salon, she said yes and proceeded to pull out sissors, really? Long story short, I came home highly disappointed in my services and experience.  A month later and my hair is faded and my eyebrow is still growing back.  HORRIBLE SALON!",2,BJNcLl4SHRdXlz0RUC7E-g,-0.800000011920929
3387,LwafYd6RYGPnnjoMc0YHaw,0,2012-10-21 00:00:00.000000,0,RCuVotPSaekz3yECWmXsuA,1,"The Parma location needs help, BADLY!

The menu at the Parma location has been reduced to a badly typed 3/4 page menu, from a FULL MENU!  Of course, the full menu is still on the website,misleading people.  They were out of fries, out of mushrooms, and out of wings!  The Parma location has repeatedly had the worst service of any restaurant in town!  Tonight, service was terrible, even though the place was empty. Our beers sat at the bar for about 8 minutes, until I got up, walked over and got them. Ten minutes later, when the waitress returned, she said ""oh, you got your beers?"" I bit my tongue. Last time I'll be going here. This place has went downhill fast.",0,li1wApM75XJNpYjo_uqsLg,-0.4000000059604645
3388,5shgJB7a-2_gdnzc0gsOtg,1,2011-01-07 00:00:00.000000,0,3nU8X12PDbdiawvKSXimDw,5,"LOVED this place! We came here with friends that live in Las Vegas and they introduced us to this amazing place. I fell in love with the hoisin duck rolls, stuffed dates and the mac & cheese. It was also my first time having tres leches chocolate cake which was like an orgasm in my mouth! the sangria is delicous and they have soo many different types of mojitos there to try. The prices are excellent. I can't wait to go back!",2,FrSIT6NJlpoIswOHuLQ_Tg,0.800000011920929
3389,dn51F67VLgPuqy_8SFk9oA,0,2015-03-06 00:00:00.000000,0,kipIOhHk15vtzm-9IJrDpw,5,"Only place I know of charging only $10-13 for a steak dinner plate. And it tasted great! They also have they're own brewery but the Amber Ale I tried was ok, huge glass though maybe 15-20oz which was awesome because it came with my plate. A great local spot.",0,ywe_fvZcN3KSIEKapjE6Rg,0.6000000238418579
3390,9GPTELAPPpT5vUxad9AoCw,0,2015-05-10 00:00:00.000000,1,bf-XwaiDcF6p5k6ZirtVUQ,1,Went for the first time and they gave me a stale piece of cake.. What kind of garbage is that. Like it had sat in the back or something all day. Worst place ever don't ever come here,0,ywe_fvZcN3KSIEKapjE6Rg,-0.6000000238418579
3391,5uMby-2z4xIFBQjgTLCYdg,0,2015-03-07 00:00:00.000000,0,S8hojGdLFxKjGfLS5SyPkA,5,"Awesome spot! The bar tender Angie was very nice, drink prices are fair, and they have a cool small good stage playing local punk bands. Being an audio engineer, I dig any spot that plays live music while you sit and enjoy your drink. There was a wild older lady who seems to be a usual here but being from hollywood that's nothing new to me haha definitely come check it out",0,ywe_fvZcN3KSIEKapjE6Rg,0.800000011920929
3392,hvridAom9cjx4mfFYasVrA,0,2015-03-06 00:00:00.000000,0,dhrmifbi5GdXL1pkkApQiQ,5,"Went to get an oil change yesterday and all went well. Damien was very helpful, gave me some great recommendations on future services I need on my car nothing stupid and unnecessary. It wasn't crowded I was in and out in about 30 minutes. Very convenient",0,ywe_fvZcN3KSIEKapjE6Rg,0.5
3393,u_8cVZyxh0J468zEZUjNDQ,0,2015-04-09 00:00:00.000000,0,XhxEbfW2GJ70IRvd7zS0GQ,5,"This place is awesome! They have an amazing variety of pizza to choose from and each slice is HUGE. All the ingredients taste delicious. The pin up girls Asia and Angela were adorable. Very kind, always smiling, really funny too. Had me laughing and smiling from the moment I stepped in to the moment I walked out. Definitely the best spot to grab some pizza on the strip everyone should check this place out.",0,ywe_fvZcN3KSIEKapjE6Rg,0.8999999761581421
3394,Yysbic2T_KH2oAflGRBJJQ,0,2015-03-10 00:00:00.000000,0,HIYj3qenUoHHyULiw0ZC8g,1,"Absolutely.. Terrible. Just got my cut done so I can go turn in job apps tomorrow. Should have went to a barber! Got in quick, very friendly staff. But the dude who cut my hair (Mike) was horrific. So slow.. Cut it all around than went back to finish cause it was uneven, and it is STILL uneven which drives me crazy. I asked for a one and a half and it's the longest one and a half I've ever seen, more like a two. I asked to taper down the back and he just lined it up, and did not line up around my ears. I have to go spend more money tomorrow morning before I head out to get this re done and I have to get it a shorter size now. So angry. Don't go here for your own good.",1,ywe_fvZcN3KSIEKapjE6Rg,-0.20000000298023224
3395,QmIXl-zAw3kBOgnzcLidog,1,2015-03-11 00:00:00.000000,0,g0vURBzjcGJ5hyOxtJhDCQ,1,"Come here for all your smoke goods.. NOT YOUR VAPING GOODS!!! First juice I've ever had that literally gave me a headache, waste of money. Obviously they go for the best deal and not the quality juice, I don't think anyone actually tries the stuff before they buy it. Just terrible",2,ywe_fvZcN3KSIEKapjE6Rg,-0.5
3396,LxPNKVBrbqIHog3MI-rkDQ,0,2015-03-06 00:00:00.000000,0,BzKhNNPXHuGQt5452HCUOQ,4,"Came in the night before I moved into my new spot in Vegas. Staff was very kind, room was clean and nice, and the free breakfast at their Denny's was a really good deal. $100 for a 2 bed, not bad.",0,ywe_fvZcN3KSIEKapjE6Rg,0.5
3397,lOQPeguczAueJnLmDUTfGg,0,2015-03-06 00:00:00.000000,0,eAOoWGvoeLbTeDhFka7VVA,5,"My 5 stars are specifically for the quality of the food, the meal was phenomenal. Amazing flavor and a very large portion. A tad bit expensive but what can you expect from a great quality restaurant. Hands down one of the top 5 Mexican food spots I've ever had, I'll be back whenever I find myself on the west side of the strip.",1,ywe_fvZcN3KSIEKapjE6Rg,0.8999999761581421
3398,SIWwh4m6kkvUaa5skrVAQQ,0,2015-03-10 00:00:00.000000,0,TThqtsbr6RaIUjXavL1d7g,4,"Stopped by this place on my way home from the weekend swap meet, and I must say that I'm glad I did! Food tasted fantastic, didn't wait long to be seated and the food came pretty quickly. My 2 reasons for the 4 stars instead of 5... My beans looked like they had been sitting for quite a while, everything was hot but the beans (minor deal). Secondly and more importantly, my $8 Cadillac margarita was way to small. I've spent $6 at other places that were both stronger AND bigger. It was neither strong nor large. Great food though honestly, the steak was cooked perfectly. And the staff is very nice. Was to full for desert but their selection was incredible, easily 30-40 choices and they all looked amazing.",0,ywe_fvZcN3KSIEKapjE6Rg,0.4000000059604645
3399,6UqOXFic_vu2JLGuu8YD6A,0,2015-03-06 00:00:00.000000,0,PSrdzNvanwk2suJKHJmKsw,5,"Went to Cheers in hopes of watching the Kings game because I'm from LA. Went inside and the guest bartender Tommy was cool enough to find it for me, they have 3 good sized tv screens surrounding the bar so multiple games can go on at once. I met some great UNLV students who gave me some great tips on the town and the drink prices were great ( $4.50 for each beer is cool by me... Beats $7 at a lot of places). They have pool tables all around and juke box constantly jammin great rock tunes. I'll be back tonight for another kings game! Definitely should check this spot out.",1,ywe_fvZcN3KSIEKapjE6Rg,0.4000000059604645
3400,7GHtTixfTGFxx3JG2NdEdQ,0,2015-03-06 00:00:00.000000,0,UxPYPaQUBSRmykIAWT9gNg,5,"This place is GREAT! In LA, $100 a month to climb at Boulder Dash or virtually any indoor climbing gym. This place is $120 for 3 months! And $10 a month for a gear rentals. They have one big Boulder with all levels of climbing surrounding it. Most of it is inverted which was hard at first since I haven't climbed in about 6 months. But, after a day or two you get the technique to keep your body on the wall. They also have a few auto belays and tons of top rope routes surrounding the building. I saw a guy on a slack line doing some crazy acrobatics in the corner so I guess they let performers practice there to. I'm glad I became a member I go almost everyday now. Come on thru and climb sometime! Friendly people, friendly staff, great prices, and whoever picks the music station has the vibes on point.",0,ywe_fvZcN3KSIEKapjE6Rg,0.30000001192092896
3401,5B2bliw6ZYnFv8VVCdoSDw,0,2015-03-06 00:00:00.000000,0,cQcqzuTGheyFkEdqwm-Lxw,5,"This place is awesome! Just moved to Vegas on Sunday. I've had 3 separate occasions when I bought e-juice from a local smoke shop and they were TERRIBLE.. One actually gave me a headache ( never ever buy a juice from the company called 'Dolce Vapes'). Anyways, I went into Vapor Bombz and it was great. Edgar recommended some great liquids for me and my taste and the prices were very fair. They have a rewards program so after 9 bottles you get the 10th free! If you Vape like me, that adds up pretty quickly. I definitely recommended this shop it's amazing.",0,ywe_fvZcN3KSIEKapjE6Rg,0.20000000298023224
3402,47i-sDR00I4WTOFZE5fIww,0,2015-06-09 00:00:00.000000,0,AQX2ysB0dv9lUVEk4KbNLw,5,"This place is sick! The absolute BEST prices on juice, 30mL for $8 is crazy. They have an incredible selection to choose from and you can choose the pg/vg ratio for every juice you get. Absolutely crazy, first time I've seen something like this and I'll definitely be back more often. Come by and check it out!",0,ywe_fvZcN3KSIEKapjE6Rg,0.4000000059604645
3403,iWox6NQVA76eH61toMhxfA,0,2015-07-13 00:00:00.000000,1,xDUgNhDgRmWa4yjA1RX-PQ,1,"Got the wrong order twice, took almost an hour to get it right.  Probably just bad luck",0,iL42nhZyqGGNuX9Vj379KA,-0.5
3404,oXoVJ0xKv82cBo9U6oEjlQ,0,2015-07-24 00:00:00.000000,0,c9pzdYK9842ahEwF-he5BQ,5,"The service here was excellent. Our server, Christina, was amazing. Friendly, helpful, and down to earth. She was attentive without being over the top. Nice relaxing atmosphere and we enjoyed our meal.",0,-Zdxj4wuj4D_899B7tPE3g,0.800000011920929
3405,u_vPjx925UPEG9DFOAAvFQ,0,2015-08-04 00:00:00.000000,0,C47DquAr6DbzLjBlaqtT1w,1,Dirty. Old. Elevators do not work well. Poor service. Smallest pillows ever! Room was renovated (cheaply)--bathroom was not. And did I mention Dirty? Weird smell throughout casino. Took 45 minutes to check in at 1am. So many better places to stay. Very disappointed overall.,0,-Zdxj4wuj4D_899B7tPE3g,-0.5
3406,L2p0vO3fsS2LC6hhQo3CzA,0,2016-03-13 00:00:00.000000,0,eLf8798jcxU__juuWVCgXA,5,"Was in Phoenix for a convention and looking for a place to have breakfast. I found Mate's on Yelp and gave it a shot.  It was fantastic!   Food was awesome, service great, and ambiance was just what I was looking for.  If anyone is downtown phoenix and looking for a great breakfast go to Matts.",0,sl0HgOQ0dkLsAGQOvA7ogA,0.6000000238418579
3407,Mn474gMKu8P92Mk9jAaoVA,0,2017-06-11 00:00:00.000000,0,_3Rncl6_kj8z_iQM2-1Znw,5,"Randy is an excellent technician, went above and beyond my expectations. Installed my air conditioner and furnace very professionally. They even came and replaced my air filters for me! Thank you very much highly would recommend to anyone looking for any air conditioning or heating needs!!",0,D_XksECbX7yp9WrxujBo4w,0.699999988079071
3408,A-KVm7iKLOe1X1yAQP13FA,0,2014-08-13 00:00:00.000000,0,de812DE8MgF3LvrlyDFjcA,3,"Cheap and cheerful.  Been here a few times and service and food quality is consistent. Nothing super special but its not terrible either.

I always get the masala dosa - pretty traditional and standard. Could use more filling because I find myself eating a lot of the wrap at the end and just dipping it into the sauce. 

Had the pani puri - pretty good, but not really the best deal for the price - I expect a few more. 

Chaat papri was good as well - but again - could have been more generous with the portion size. 

Service here is quick - I was seated promptly and the wait staff are attentive, so ordering was quick and easy.",1,PkRFSQgSfca9Tamq7b2LdQ,0.4000000059604645
3409,BxkVct02QHybp54ATZgkUQ,0,2015-02-28 00:00:00.000000,0,hUL9h6VbLdlbA0i8GP9MmA,3,"Came here a few weeks ago with some friends for lunch. They were running ""Jaipurlicous"" so we had that. 

I had the tandoori chicken wings as my app - didn't enjoy it all too much - it wasn't the traditional red, BBQ charred colour or taste I expected. Instead it was yellowish and looked to be semi broiled. Wasn't a fan. 

My main dish of shrimp masala was good - really enjoyed the gravy - perfect level of spice and it was really aromatic. The naan was nice and fluffy. 

For dessert I had the gulab jamun. The meal came with one, I could have easily had another 2 - these were rich, sweet and warm (I like them served warm, not cold like some restaurants do). 

Price was great and service was good as well. Will come again and try other dishes, and I know not to order their tandoori wings.",0,PkRFSQgSfca9Tamq7b2LdQ,0.10000000149011612
3410,KK7H1bVOMAJnDqMhBv2zpA,0,2016-11-05 00:00:00.000000,0,G9OUiuCy5eTmgpIGjYehMg,4,"Came on a recommendation from a friend. We had the chilli chicken dry, the chilli shrimp dry, the Manchurian mix fried rice and the chicken pakoras. 

My favourite dish was the Manchurian Mixed Fried Rice - it was just the right level of spice - it's definitely got some kick to it so if you aren't a big spicy food eater you might want to ask them to tone it down. Portion size was huge! We had enough for lunch and dinner the next day. 

Underwhelming was the chicken pakoras - they were not that great compared to others we have had from at other Hakka places. They were also quite pricy for what you were getting. They also came last which was a bit odd since usually they come as appetizers. We were halfway through our meal when they arrived and only had one each since our plates were full. 

I know people rave about the prices at this place but it was only reasonable - not a super great deal. Our go to Hakka place is about 20 dollars cheaper and it's good food too! 

I would still come again though",0,PkRFSQgSfca9Tamq7b2LdQ,0.0
3411,7Us3dn3v9o2xMSXA6qztLg,1,2014-11-23 00:00:00.000000,1,yhYXBKT6qC8WZ3Eq1M7HDQ,2,"First time trying Paramount Fine Foods - heard both positive and negative things about their other locations and had to try this for myself. 

This is their newest location. They had been open a few weeks when I visited with a large group of friends. The good news is they were able to accommodate the large party on short notice. The staff were polite, but because it was so busy they were not as attentive as I would have liked. We had to make several requests for garnishes, drinks and cutlery. 

The nightmare came when it came time to order. You had to navigate yourself through the crowds of people to the other side of the restaurant to place your order. They had so many staff around I don't understand why they don't have table service. The nightmare continued when the food took over 45 minutes for everyone to receive their food. Some orders came within 15 minutes, others took up to 45 minutes. By the time the last people received their food the first group of people already finish their dinners. 

I was one of the first ones to receive their dinner but it was cold. The beef was very tough - couldn't stab it with a fork and had to use my hands. The rice was quite bland and the salad wilted. I also tried the butter chicken pizza which was ok. Mixed reviews from the other people we were dining with as well - the grilled chicken was good as was the other barbecued items. some of the other pizzas that they had tried we're also just okay. One of the only highlights was the pita bread that was brought to our table when we arrived - it was piping hot. 

Maybe it's just growing pains. I will give another location a second chance.",2,PkRFSQgSfca9Tamq7b2LdQ,-0.10000000149011612
3412,cFpbP3-trTR9q34lOqiIUA,0,2014-02-12 00:00:00.000000,0,BIoceYYmdjOnHZ4K8Fbygw,4,"Would have been perfect if full menu was available and heat was working properly. 

Came with a group of friends for winterlicous. Their heating wasn't working so we had to step over their space heaters to get to our table. It was pretty full considering it was a weekday evening. 

Server was very nice - she was attentive and patient. They had run out of a few things on their menu because she said they were very busy from the weekend so we had to make second choices.  They ran out of 2 appetizers, 1 main and 1 dessert so she had to stand there as we all re-read the menu to choose other things.

I had the shrimp app. Very good - big pieces. Salad could have used a bit more dressing. Butter chicken main was amazing. Tender chicken - I can't remember the last time I had such tender chicken at an Indian restaurant. The sauce was delicious - cleaned my plate with naan, which was freshly baked and soft. Rice pudding for dessert with gulab jamun. They put the gulab jamun into the rice pudding. I didn't like that, should have put it on the side.

My friends had the lamb, beef and mutton. All were raving about their food too. Did not disappoint!

Coming back here again next time so I can have my first choice - lobster and shrimp!",0,PkRFSQgSfca9Tamq7b2LdQ,0.30000001192092896
